race_id,horse_id,horse_name,frame_number,horse_number,current_jockey,assigned_weight,current_odds,current_popularity,target_track,target_race_date,target_race_number,target_surface,target_distance,horse_country,is_overseas_race,country_value_score,history_count,avg_finish,avg_last3f,avg_popularity,avg_weight,avg_odds,current_popularity_score,popularity_gap,days_since_last_run,odds_history_trend,odds_volatility,odds_snapshot_count,odds_first,odds_latest,odds_min,odds_max,odds_range_ratio,odds_slope_recent,odds_slope_full,popularity_latest,popularity_change,odds_span_minutes,speed_score,front_rate,closing_strength,consistency,ability_score,course_score,pace_score,weight_score,jockey_score,market_support,market_support_base,pace_high,pace_mid,pace_slow,pace_mix_high,pace_mix_mid,pace_mix_slow,model_score,win_odds,predicted_odds_structural,predicted_odds_live,predicted_odds,predicted_odds_source,win_prob,fair_odds,market_prob,market_shrink_used,probability_cap,probability_band,ev,ev_win,ev_current,ev_predicted_structural,ev_predicted_live,ev_predicted,odds_gap,odds_gap_ratio,ev_delta,ev_delta_ratio
direct_64927940a911,pw01dud002020103487/F4,ミッキーツインクル,7,8,中井 裕二,56,12.1,6,阪神,2026-06-06,11,芝,2000,,0,0.0,4,5.8548,33.8935,7.4516,55.6774,0,6,-1.4516,35,0,0,1,12.1,12.1,12.1,12.1,0,0,0,6,0,0,1.0533,0.7467,0.7022,0.2533,0.31,0.1575,0.460139,-0.1075,0.5032,0.0826,0.0826,0.545085,0.38033,0.49593,0.358113,0.461887,0.18,0.26744,12.1,11.560895,12.1,11.560895,structural,0.086692,11.535024,0.065657,0.58,0.086692,contender,1.048979,1.048979,1.048979,1.002243,1.048979,1.002243,-0.539105,-0.044554,-0.046736,-0.044554
direct_64927940a911,pw01dud002021100225/0B,モズマーヴェリック,7,9,M.デムーロ,58,57.9,11,阪神,2026-06-06,11,芝,2000,,0,0.0,4,12.1613,36.4242,12.4194,57.1774,0,11,-1.4194,35,0,0,1,57.9,57.9,57.9,57.9,0,0,0,11,0,0,0.7968,0.5436,0.0,0.2098,0.1966,0.1898,0.251626,-0.2742,0.0,0.0173,0.0173,0.15974,0.26996,0.38739,0.358113,0.461887,0.18,0.129544,57.9,55.74696,57.9,55.74696,structural,0.017727,56.410933,0.013721,0.74,0.017727,outsider,1.026397,1.026397,1.026397,0.98823,1.026397,0.98823,-2.15304,-0.037185,-0.038167,-0.037185
direct_64927940a911,pw01dud002022105710/E8,ジーティーダーリン,2,2,松本 大輝,58,10.5,5,阪神,2026-06-06,11,芝,2000,,0,0.0,4,6.0806,38.079,1.629,56.8226,0,5,3.371,35,0,0,1,10.5,10.5,10.5,10.5,0,0,0,5,0,0,0.665,0.8681,0.0,0.1584,0.3746,0.1965,0.306015,-0.3925,0.175,0.0952,0.0952,0.046165,0.40844,0.560165,0.358113,0.461887,0.18,0.227828,10.5,11.200701,10.5,11.200701,structural,0.095848,10.433228,0.075662,0.58,0.098427,contender,1.0064,1.0064,1.0064,1.07356,1.0064,1.07356,0.700701,0.066733,0.067161,0.066733
direct_64927940a911,pw01dud002020107121/0B,イケイケドンドン,8,11,小沢 大仁,58,31.2,10,阪神,2026-06-06,11,芝,2000,,0,0.0,4,10.2097,34.7548,14.1452,56.9032,0,10,-4.1452,35,0,0,1,31.2,31.2,31.2,31.2,0,0,0,10,0,0,0.9004,0.2657,0.4151,0.194,0.2187,0.3449,0.340762,-0.3656,0.0,0.0321,0.0321,0.52682,0.22069,0.278705,0.358113,0.461887,0.18,0.169266,31.2,30.039931,31.2,30.039931,structural,0.030415,32.878783,0.025463,0.74,0.030415,outsider,0.94894,0.94894,0.94894,0.913657,0.94894,0.913657,-1.160069,-0.037182,-0.035283,-0.037182
direct_64927940a911,pw01dud002020100976/99,ハギノアルデバラン,8,10,高杉 吏麒,58,30.9,9,阪神,2026-06-06,11,芝,2000,,0,0.0,4,8.9032,34.6452,8.6452,57.1774,0,9,0.3548,35,0,0,1,30.9,30.9,30.9,30.9,0,0,0,9,0,0,0.9303,0.3672,0.4516,0.2386,0.2343,0.2793,0.363405,-0.2742,0.0,0.0324,0.0324,0.51502,0.26217,0.32154,0.358113,0.461887,0.18,0.177605,30.9,31.66771,30.9,31.66771,structural,0.030675,32.600181,0.02571,0.74,0.030675,outsider,0.947848,0.947848,0.947848,0.971397,0.947848,0.971397,0.76771,0.024845,0.023549,0.024845
direct_64927940a911,pw01dud002021102800/B0,キャントウェイト,3,3,団野 大成,58,6.2,4,阪神,2026-06-06,11,芝,2000,,0,0.0,4,5.2581,34.379,8.7258,58,0,4,-4.7258,35,0,0,1,6.2,6.2,6.2,6.2,0,0,0,4,0,0,0.9348,0.6641,0.5403,0.2857,0.3659,0.1941,0.437249,-0.0,0.0,0.1613,0.1613,0.46876,0.40148,0.46634,0.358113,0.461887,0.18,0.270168,6.2,6.009442,6.2,6.009442,structural,0.133826,7.472379,0.128138,0.58,0.159979,contender,0.829722,0.829722,0.829722,0.804221,0.829722,0.804221,-0.190558,-0.030735,-0.025502,-0.030735
direct_64927940a911,pw01dud002021102728/37,バッデレイト,6,6,岩田 望来,58,5.3,3,阪神,2026-06-06,11,芝,2000,,0,0.0,4,5.3226,33.7532,3.8871,57.4516,0,3,-0.8871,35,0,0,1,5.3,5.3,5.3,5.3,0,0,0,3,0,0,0.8525,0.6518,0.7489,0.4034,0.3151,0.3401,0.500632,-0.1828,0.325,0.1887,0.1887,0.608655,0.40893,0.52103,0.358113,0.461887,0.18,0.294077,5.3,5.835832,5.3,5.835832,structural,0.137472,7.274203,0.149897,0.38,0.217968,favorite,0.728602,0.728602,0.728602,0.802264,0.728602,0.802264,0.535832,0.1011,0.073662,0.1011
direct_64927940a911,pw01dud002021105503/43,クルミナーレ,4,4,松山 弘平,58,4.8,2,阪神,2026-06-06,11,芝,2000,,0,0.0,4,4.5645,34.6113,1.8226,57.7258,0,2,0.1774,35,0,0,1,4.8,4.8,4.8,4.8,0,0,0,2,0,0,0.8019,0.8036,0.4629,0.259,0.3806,0.414,0.439293,-0.0914,0.3895,0.2083,0.2083,0.369625,0.42872,0.60503,0.358113,0.461887,0.18,0.336943,4.8,5.443398,4.8,5.443398,structural,0.148009,6.756334,0.165511,0.38,0.23918,favorite,0.710444,0.710444,0.710444,0.805673,0.710444,0.805673,0.643398,0.134041,0.095229,0.134041
direct_64927940a911,pw01dud002022103207/2A,ミュージシャン,1,1,坂井 瑠星,58,3.1,1,阪神,2026-06-06,11,芝,2000,,0,0.0,4,3.3226,34.729,1.871,56,0,1,-0.871,35,0,0,1,3.1,3.1,3.1,3.1,0,0,0,1,0,0,0.8793,0.8899,0.4237,0.3051,0.4685,0.4957,0.468212,-0.6667,0.2887,0.3226,0.3226,0.31394,0.50376,0.68392,0.358113,0.461887,0.18,0.349554,3.1,3.740447,3.1,3.740447,structural,0.189626,5.273528,0.256275,0.38,0.361061,favorite,0.587842,0.587842,0.587842,0.709287,0.587842,0.709287,0.640447,0.206596,0.121446,0.206596
direct_8103152b1284,pw01dud002019104818/2B,メイケイバートン,8,17,戸崎 圭太,56,26.1,8,東京,2026-06-06,10,芝,1400,,0,0.0,4,5.3065,34.5758,7.4355,58,0,8,0.5645,35,0,0,1,26.1,26.1,26.1,26.1,0,0,0,8,0,0,1.0913,0.8899,0.4747,0.3266,0.2997,0.5992,0.44637,0.6667,0.0,0.0383,0.0383,0.34709,0.42581,0.718195,0.407379,0.412621,0.18,0.339113,26.1,25.050732,26.1,25.050732,structural,0.0457,21.881781,0.030349,0.58,0.0457,contender,1.192773,1.192773,1.192773,1.144821,1.192773,1.144821,-1.049268,-0.040202,-0.047952,-0.040202
direct_8103152b1284,pw01dud002022104771/CC,スターウェーブ,8,15,三浦 皇成,56,14.5,6,東京,2026-06-06,10,芝,1400,,0,0.0,4,7.7097,33.4855,5.9839,57.4194,0,6,0.0161,35,0,0,1,14.5,14.5,14.5,14.5,0,0,0,6,0,0,1.1781,0.4602,0.8382,0.1886,0.3369,0.1667,0.489402,0.4731,0.4403,0.069,0.069,0.73376,0.31707,0.33141,0.407379,0.412621,0.18,0.324492,14.5,14.195029,14.5,14.195029,structural,0.073898,13.532083,0.054628,0.58,0.073898,contender,1.071528,1.071528,1.071528,1.048991,1.071528,1.048991,-0.304971,-0.021032,-0.022537,-0.021032
direct_8103152b1284,pw01dud002021105516/AC,イゾラフェリーチェ,8,16,荻野 極,54,14.6,7,東京,2026-06-06,10,芝,1400,,0,0.0,4,6.9839,36.7484,6.2742,56,0,7,0.7258,35,0,0,1,14.6,14.6,14.6,14.6,0,0,0,7,0,0,0.8884,0.9051,0.0,0.2016,0.2908,0.2626,0.282403,0.6667,0.3879,0.0685,0.0685,0.033215,0.3869,0.606825,0.407379,0.412621,0.18,0.296672,14.6,14.510084,14.6,14.510084,structural,0.073295,13.643473,0.054254,0.58,0.073295,contender,1.070109,1.070109,1.070109,1.063518,1.070109,1.063518,-0.089916,-0.006159,-0.00659,-0.006159
direct_8103152b1284,pw01dud002023104015/6D,ロジケープ,3,6,丹内 祐次,54,12,5,東京,2026-06-06,10,芝,1400,,0,0.0,4,1.9032,34.7242,1.2258,56.8226,0,5,3.7742,35,0,0,1,12,12,12,12,0,0,0,5,0,0,1.1964,0.8738,0.4253,0.5,0.7327,0.2702,0.530375,0.9409,0.7266,0.0833,0.0833,0.320615,0.69111,0.63665,0.407379,0.412621,0.18,0.573818,12,12.706657,12,12.706657,structural,0.088331,11.321042,0.066009,0.58,0.088331,contender,1.059973,1.059973,1.059973,1.122393,1.059973,1.122393,0.706657,0.058888,0.06242,0.058888
direct_8103152b1284,pw01dud002022106229/FD,ウインイザナミ,5,10,佐々木 大輔,53,11.9,4,東京,2026-06-06,10,芝,1400,,0,0.0,4,8.2903,35.9968,5,55.5968,0,4,-1,35,0,0,1,11.9,11.9,11.9,11.9,0,0,0,4,0,0,0.978,0.5996,0.0011,0.145,0.3506,0.4973,0.287274,0.8656,0.1129,0.084,0.084,0.140855,0.33872,0.50072,0.407379,0.412621,0.18,0.351198,11.9,11.561062,11.9,11.561062,structural,0.086211,11.599443,0.066564,0.58,0.088117,contender,1.025911,1.025911,1.025911,0.996691,1.025911,0.996691,-0.338938,-0.028482,-0.02922,-0.028482
direct_8103152b1284,pw01dud002023103293/7A,ラスティングスノー,3,5,横山 琉人,52,49.9,12,東京,2026-06-06,10,芝,1400,,0,0.0,4,10.2742,36.179,10.0161,55,0,12,1.9839,35,0,0,1,49.9,49.9,49.9,49.9,0,0,0,12,0,0,0.96,0.9326,0.0,0.1142,0.3648,0.1879,0.281528,1.0,0.1411,0.02,0.02,0.02359,0.40318,0.58643,0.407379,0.412621,0.18,0.318254,49.9,51.870197,49.9,51.870197,structural,0.020102,49.745831,0.015874,0.74,0.020102,outsider,1.003099,1.003099,1.003099,1.042704,1.003099,1.042704,1.970197,0.039483,0.039605,0.039483
direct_8103152b1284,pw01dud002021103561/DF,ゴールドスター,6,12,横山 和生,56,40.5,11,東京,2026-06-06,10,芝,1400,,0,0.0,4,8.2258,33.3065,6.2419,58,0,11,4.7581,35,0,0,1,40.5,40.5,40.5,40.5,0,0,0,11,0,0,1.0723,0.3748,0.8978,0.1943,0.2577,0.75,0.517876,0.6667,0.5347,0.0247,0.0247,0.80239,0.2621,0.460285,0.407379,0.412621,0.18,0.39517,40.5,42.961916,40.5,42.961916,structural,0.024208,41.308487,0.019558,0.74,0.024208,outsider,0.980428,0.980428,0.980428,1.040026,0.980428,1.040026,2.461916,0.060788,0.059598,0.060788
direct_8103152b1284,pw01dud002022103594/F4,サンタアニタ,1,1,斎藤 新,53,27.5,10,東京,2026-06-06,10,芝,1400,,0,0.0,4,2.4355,35.1194,3.371,55.3226,0,10,6.629,35,0,0,1,27.5,27.5,27.5,27.5,0,0,0,10,0,0,0.9828,0.7581,0.2935,0.4034,0.571,0.4218,0.45123,0.7742,0.3226,0.0364,0.0364,0.27544,0.55814,0.604005,0.407379,0.412621,0.18,0.463181,27.5,29.525601,27.5,29.525601,structural,0.034299,29.155004,0.028804,0.74,0.034299,outsider,0.943234,0.943234,0.943234,1.012711,0.943234,1.012711,2.025601,0.073658,0.069477,0.073658
direct_8103152b1284,pw01dud002023100935/8A,トラスコンガーデン,7,14,江田 照男,51,27.1,9,東京,2026-06-06,10,芝,1400,,0,0.0,4,7.2258,34.1032,10,55,0,9,-1,35,0,0,1,27.1,27.1,27.1,27.1,0,0,0,9,0,0,1.0169,0.4554,0.6323,0.2042,0.3533,0.4409,0.455236,1.3333,0.096,0.0369,0.0369,0.601605,0.32899,0.41337,0.407379,0.412621,0.18,0.401722,27.1,27.116666,27.1,27.116666,structural,0.034626,28.879706,0.029229,0.74,0.034626,outsider,0.938375,0.938375,0.938375,0.938952,0.938375,0.938952,0.016666,0.000615,0.000577,0.000615
direct_8103152b1284,pw01dud002021105584/36,ツーネサーン,5,9,横山 武史,57,10.5,3,東京,2026-06-06,10,芝,1400,,0,0.0,4,5.5161,34.7661,4.4194,58,0,3,-1.4194,35,0,0,1,10.5,10.5,10.5,10.5,0,0,0,3,0,0,1.0062,0.7486,0.4113,0.1886,0.3728,0.5223,0.4142,0.3333,0.2097,0.0952,0.0952,0.355335,0.3927,0.59671,0.407379,0.412621,0.18,0.350834,10.5,10.45583,10.5,10.45583,structural,0.088401,11.31208,0.075439,0.38,0.120041,favorite,0.928211,0.928211,0.928211,0.924307,0.928211,0.924307,-0.04417,-0.004207,-0.003905,-0.004207
direct_8103152b1284,pw01dud002023103798/AE,ファムマルキーズ,6,11,小崎 綾也,52,8.5,2,東京,2026-06-06,10,芝,1400,,0,0.0,4,2.1774,34.279,1.5968,54.8226,0,2,0.4032,35,0,0,1,8.5,8.5,8.5,8.5,0,0,0,2,0,0,1.1011,0.8216,0.5737,0.3789,0.6292,0.2,0.524234,0.9409,0.175,0.1176,0.1176,0.435345,0.59259,0.568715,0.407379,0.412621,0.18,0.479525,8.5,8.883638,8.5,8.883638,structural,0.105481,9.480383,0.09319,0.38,0.14411,favorite,0.896588,0.896588,0.896588,0.937055,0.896588,0.937055,0.383638,0.045134,0.040466,0.045134
direct_8103152b1284,pw01dud002022104316/E7,ユキノエミリオ,1,2,木幡 初也,53,102.1,17,東京,2026-06-06,10,芝,1400,,0,0.0,4,16,34.8645,12.4516,57.1452,0,17,4.5484,35,0,0,1,102.1,102.1,102.1,102.1,0,0,0,17,0,0,1.0048,0.1945,0.3785,0.4495,0.2561,0.1957,0.381565,1.3817,0.0,0.0098,0.0098,0.52795,0.3018,0.23311,0.407379,0.412621,0.18,0.307722,102.1,112.796758,102.1,112.796758,structural,0.00841,118.900842,0.007758,0.88,0.00841,longshot,0.858699,0.858699,0.858699,0.948662,0.858699,0.948662,10.696758,0.104767,0.089964,0.104767
direct_8103152b1284,pw01dud002022101629/16,クレオズニードル,2,3,吉田 豊,52,91.3,15,東京,2026-06-06,10,芝,1400,,0,0.0,4,9.6452,35.4177,7.7581,53.5968,0,15,7.2419,35,0,0,1,91.3,91.3,91.3,91.3,0,0,0,15,0,0,1.0574,0.9336,0.1941,0.1585,0.3085,0.4642,0.342949,0.5323,0.0621,0.011,0.011,0.149405,0.38852,0.676515,0.407379,0.412621,0.18,0.298302,91.3,101.086875,91.3,101.086875,structural,0.009368,106.749836,0.008676,0.88,0.009368,longshot,0.855271,0.855271,0.855271,0.946951,0.855271,0.946951,9.786875,0.107195,0.09168,0.107195
direct_8103152b1284,pw01dud002019103996/07,タイキエクセロン,4,7,菊沢 一樹,54,91.5,16,東京,2026-06-06,10,芝,1400,,0,0.0,4,10.129,34.6742,11.6935,56.1452,0,16,4.3065,35,0,0,1,91.5,91.5,91.5,91.5,0,0,0,16,0,0,1.0346,0.3283,0.4419,0.3424,0.2609,0.1882,0.387999,0.7151,0.0,0.0109,0.0109,0.52233,0.29883,0.288385,0.407379,0.412621,0.18,0.256522,91.5,101.427901,91.5,101.427901,structural,0.009327,107.213656,0.008657,0.88,0.009327,longshot,0.853436,0.853436,0.853436,0.946035,0.853436,0.946035,9.927901,0.108502,0.092599,0.108502
direct_8103152b1284,pw01dud002022101464/B5,レイユール,4,8,嶋田 純次,51,68.2,14,東京,2026-06-06,10,芝,1400,,0,0.0,4,11.871,36.6758,10.1129,55.4677,0,14,3.8871,35,0,0,1,68.2,68.2,68.2,68.2,0,0,0,14,0,0,0.9053,0.6082,0.0,0.1455,0.2729,0.1667,0.25351,1.4892,0.0621,0.0147,0.0147,0.13713,0.30174,0.406345,0.407379,0.412621,0.18,0.304386,68.2,76.206893,68.2,76.206893,structural,0.012334,81.079718,0.011615,0.88,0.012334,longshot,0.841147,0.841147,0.841147,0.939901,0.841147,0.939901,8.006893,0.117403,0.098753,0.117403
direct_8103152b1284,pw01dud002020110127/02,ジョヴィアン,7,13,北村 宏司,56,63.4,13,東京,2026-06-06,10,芝,1400,,0,0.0,4,8.1774,37.0613,4.7097,58,0,13,8.2903,35,0,0,1,63.4,63.4,63.4,63.4,0,0,0,13,0,0,0.8562,0.5361,0.0,0.2042,0.2696,0.2656,0.264214,0.6667,0.0,0.0158,0.0158,0.162365,0.30328,0.405165,0.407379,0.412621,0.18,0.247922,63.4,70.927264,63.4,70.927264,structural,0.013239,75.534585,0.012494,0.88,0.013239,longshot,0.839351,0.839351,0.839351,0.939004,0.839351,0.939004,7.527264,0.118727,0.099653,0.118727
direct_8103152b1284,pw01dud002023106925/14,クレパスキュラー,2,4,C.ルメール,55,1.9,1,東京,2026-06-06,10,芝,1400,,0,0.0,3,3.3529,35.0627,1.2745,56.1176,0,1,-0.2745,35,0,0,1,1.9,1.9,1.9,1.9,0,0,0,1,0,0,0.9948,0.9608,0.3124,0.2612,0.5306,0.1444,0.419371,0.3725,0.6843,0.5263,0.5263,0.21678,0.53582,0.61094,0.407379,0.412621,0.18,0.457867,1.9,2.383247,1.9,2.383247,structural,0.272768,3.666115,0.416901,0.38,0.571091,favorite,0.51826,0.51826,0.51826,0.650074,0.51826,0.650074,0.483247,0.25434,0.131814,0.25434
direct_c163d49ee19d,pw01dud002020103625/10,ゴルデールスカー,6,8,坂井 瑠星,58,28.9,8,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,4.4516,37.9629,5.2742,57.3548,0,8,2.7258,35,0,0,1,28.9,28.9,28.9,28.9,0,0,0,8,0,0,0.5817,0.8046,0.0,0.1967,0.3208,0.475,0.295605,-0.2151,0.1129,0.0346,0.0346,0.06839,0.38033,0.614535,0.40675,0.41325,0.18,0.244509,28.9,28.878364,28.9,28.878364,structural,0.041998,23.810443,0.027298,0.58,0.041998,contender,1.213753,1.213753,1.213753,1.212844,1.213753,1.212844,-0.021636,-0.000749,-0.000909,-0.000749
direct_c163d49ee19d,pw01dud002020104561/42,タイガースパーク,6,7,田口 貫太,58,26,7,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,5.1452,36.9581,6.0161,58,0,7,0.9839,35,0,0,1,26,26,26,26,0,0,0,7,0,0,0.6008,0.5218,0.0,0.2128,0.2985,0.3427,0.275174,-0.0,0.65,0.0385,0.0385,0.16737,0.31745,0.42172,0.40675,0.41325,0.18,0.273996,26,25.242121,26,25.242121,structural,0.045453,22.000815,0.030343,0.58,0.045453,contender,1.181774,1.181774,1.181774,1.147327,1.181774,1.147327,-0.757879,-0.029149,-0.034448,-0.029149
direct_c163d49ee19d,pw01dud002017103267/DB,エクストラノート,8,12,藤懸 貴志,58,88.9,12,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,9.2097,38.0629,12.9839,56.3871,0,12,-0.9839,35,0,0,1,88.9,88.9,88.9,88.9,0,0,0,12,0,0,0.6249,0.3757,0.0,0.3038,0.1859,0.4446,0.265409,-0.5376,0.2935,0.0112,0.0112,0.218505,0.25923,0.385585,0.40675,0.41325,0.18,0.164603,88.9,84.161253,88.9,84.161253,structural,0.012552,79.667545,0.008874,0.74,0.012552,outsider,1.115887,1.115887,1.115887,1.056406,1.115887,1.056406,-4.738747,-0.053304,-0.059482,-0.053304
direct_c163d49ee19d,pw01dud002021106359/D2,バトンインディ,4,4,幸 英明,58,8.8,3,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,4.7097,37.9419,6.5968,58,0,3,-3.5968,35,0,0,1,8.8,8.8,8.8,8.8,0,0,0,3,0,0,0.6566,0.9573,0.0,0.2817,0.2648,0.472,0.302704,-0.0,0.65,0.1136,0.1136,0.014945,0.40837,0.71037,0.40675,0.41325,0.18,0.291361,8.8,7.865889,8.8,7.865889,structural,0.126603,7.898708,0.08965,0.38,0.138138,favorite,1.114106,1.114106,1.114106,0.995845,1.114106,0.995845,-0.934111,-0.106149,-0.118261,-0.106149
direct_c163d49ee19d,pw01dud002022101572/10,プライベートアイズ,7,9,鮫島 克駿,58,18.9,6,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,6.3548,36.9532,6.2419,57.4677,0,6,-0.2419,35,0,0,1,18.9,18.9,18.9,18.9,0,0,0,6,0,0,0.7733,0.7476,0.0,0.2432,0.2538,0.1527,0.269138,-0.1774,0.0,0.0529,0.0529,0.08834,0.34938,0.49347,0.40675,0.41325,0.18,0.163192,18.9,18.224958,18.9,18.224958,structural,0.058541,17.081954,0.041742,0.58,0.058541,contender,1.106431,1.106431,1.106431,1.066913,1.106431,1.066913,-0.675042,-0.035716,-0.039518,-0.035716
direct_c163d49ee19d,pw01dud002020101913/CF,タカサンフェイス,2,2,松山 弘平,58,16.6,5,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,7.6613,38.8887,8.4032,56.2097,0,5,-3.4032,35,0,0,1,16.6,16.6,16.6,16.6,0,0,0,5,0,0,0.6119,0.7543,0.0,0.3483,0.1963,0.2938,0.281007,-0.5968,0.1153,0.0602,0.0602,0.085995,0.3535,0.55525,0.40675,0.41325,0.18,0.137243,16.6,15.035123,16.6,15.035123,structural,0.065312,15.311197,0.047525,0.58,0.065312,contender,1.084174,1.084174,1.084174,0.981969,1.084174,0.981969,-1.564877,-0.09427,-0.102205,-0.09427
direct_c163d49ee19d,pw01dud002021101226/6D,クリノフィガロ,1,1,団野 大成,58,15.4,4,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,6.6935,37.5113,6.6452,58,0,4,-2.6452,35,0,0,1,15.4,15.4,15.4,15.4,0,0,0,4,0,0,0.6378,0.6565,0.0,0.2432,0.2528,0.2,0.267907,-0.0,0.1782,0.0649,0.0649,0.120225,0.33066,0.457555,0.40675,0.41325,0.18,0.199085,15.4,14.237428,15.4,14.237428,structural,0.069619,14.363887,0.051228,0.58,0.069619,contender,1.072133,1.072133,1.072133,0.991196,1.072133,0.991196,-1.162572,-0.075492,-0.080937,-0.075492
direct_c163d49ee19d,pw01dud002019102514/EE,サパテアール,3,3,国分 優作,58,72.5,11,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,9.5323,38.6016,6.8387,57.6452,0,11,4.1613,35,0,0,1,72.5,72.5,72.5,72.5,0,0,0,11,0,0,0.6323,0.6072,0.0,0.2026,0.2057,0.1933,0.249746,-0.1183,0.2097,0.0138,0.0138,0.13748,0.28507,0.42234,0.40675,0.41325,0.18,0.162383,72.5,75.03956,72.5,75.03956,structural,0.014682,68.111125,0.010882,0.74,0.014682,outsider,1.064437,1.064437,1.064437,1.101723,1.064437,1.101723,2.53956,0.035028,0.037286,0.035028
direct_c163d49ee19d,pw01dud002019102705/B3,ヒデノレインボー,7,10,吉村 誠之助,58,56.4,10,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,7.5323,37.921,8.8548,58,0,10,1.1452,35,0,0,1,56.4,56.4,56.4,56.4,0,0,0,10,0,0,0.6453,0.7362,0.0,0.435,0.2135,0.3188,0.29829,-0.0,0.3879,0.0177,0.0177,0.09233,0.38449,0.5658,0.40675,0.41325,0.18,0.215184,56.4,57.400312,56.4,57.400312,structural,0.018048,55.40841,0.013988,0.74,0.018048,outsider,1.017896,1.017896,1.017896,1.035949,1.017896,1.035949,1.000312,0.017736,0.018053,0.017736
direct_c163d49ee19d,pw01dud002022104292/6A,フクキタテーラー,8,11,菱田 裕二,56,37.5,9,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,7.3226,37.5694,6.7742,55.4194,0,9,2.2258,35,0,0,1,37.5,37.5,37.5,37.5,0,0,0,9,0,0,0.6247,0.4687,0.0,0.2109,0.1842,0.3454,0.249329,-0.1935,0.5032,0.0267,0.0267,0.185955,0.24911,0.39304,0.40675,0.41325,0.18,0.193593,37.5,39.695554,37.5,39.695554,structural,0.025615,39.040053,0.021038,0.74,0.025615,outsider,0.960552,0.960552,0.960552,1.01679,0.960552,1.01679,2.195554,0.058548,0.056238,0.058548
direct_c163d49ee19d,pw01dud002022102722/11,ドゥラエテルノ,5,5,武 豊,58,6,2,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,3.3226,37.1484,2.5161,57.5968,0,2,-0.5161,35,0,0,1,6,6,6,6,0,0,0,2,0,0,0.6173,0.7306,0.0,0.5467,0.369,0.3081,0.346486,-0.1344,0.4403,0.1667,0.1667,0.09429,0.49463,0.576265,0.40675,0.41325,0.18,0.298028,6,6.154151,6,6.154151,structural,0.14972,6.67913,0.131486,0.38,0.193462,favorite,0.898321,0.898321,0.898321,0.9214,0.898321,0.9214,0.154151,0.025692,0.023079,0.025692
direct_c163d49ee19d,pw01dud002023102553/DE,ボクマダネムイヨ,5,6,川田 将雅,55,1.5,1,阪神,2026-06-06,10,ダート,1800,,0,0.0,4,3.7581,37.2694,1.7742,57,0,1,-0.7742,35,0,0,1,1.5,1.5,1.5,1.5,0,0,0,1,0,0,0.6731,0.667,0.0,0.2817,0.3935,0.1962,0.302999,0.6667,0.3226,0.6667,0.6667,0.11655,0.41466,0.467965,0.40675,0.41325,0.18,0.400366,1.5,1.856855,1.5,1.856855,structural,0.371857,2.689205,0.525946,0.38,0.712498,favorite,0.557786,0.557786,0.557786,0.690485,0.557786,0.690485,0.356855,0.237903,0.132699,0.237903
